family,k,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
k_chains,12,24,2,2,40,0.9523809523809523,20,0,3,1,145.61348419999922,21,20,True,True,1,76.13230000060867,64.58568572998047,0.0,64.58568572998047,0.8483348819024792,50.0340461730957,0.0,14.551639556884766,0.0,VF2Layout,50.0340461730957,26,solution found,no better solution found,True,True,72,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,12,24,2,2,40,0.9523809523809523,20,1,3,0,145.93608060000042,21,20,True,True,1,46.20300000169664,33.04767608642578,0.0,33.04767608642578,0.7152712179990959,33.04767608642578,0.0,0.0,0.0,VF2Layout,33.04767608642578,26,solution found,no better solution found,True,True,72,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,12,24,2,2,40,0.9523809523809523,20,1,3,1,145.98494420000134,21,20,True,True,1,40.54000000178348,18.859386444091797,0.0,33.0195426940918,0.4652044016591542,18.859386444091797,0.0,0.0,0.0,VF2Layout,18.859386444091797,26,solution found,no better solution found,True,True,72,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,12,24,2,2,40,0.9523809523809523,20,2,3,0,146.3947427000021,21,20,True,True,1,63.25089999882039,24.60026741027832,0.0,49.683332443237305,0.3889314999586901,24.60026741027832,0.0,0.0,0.0,VF2Layout,24.60026741027832,26,solution found,no better solution found,True,True,72,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,12,24,2,2,40,0.9523809523809523,20,2,3,1,146.4612754000009,21,20,True,True,1,49.05940000026021,32.67502784729004,0.0,50.00734329223633,0.6660299116401083,31.856298446655273,0.0,0.0,0.0,VF2Layout,31.856298446655273,26,solution found,no better solution found,True,True,72,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,11,22,2,2,40,0.9523809523809523,20,0,3,0,146.9258144000014,21,20,True,True,1,101.92190000088885,77.3770809173584,0.0,78.2465934753418,0.759180126319109,77.3770809173584,0.0,0.0,0.0,VF2Layout,77.3770809173584,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,11,22,2,2,40,0.9523809523809523,20,0,3,1,147.03351050000128,21,20,True,True,1,107.55770000105258,68.11261177062988,0.0,100.17919540405273,0.6332657891528298,66.98489189147949,0.0,1.1277198791503906,0.0,VF2Layout,66.98489189147949,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,11,22,2,2,40,0.9523809523809523,20,1,3,0,147.41003230000206,21,20,True,True,1,82.84089999870048,49.07822608947754,0.0,63.951969146728516,0.5924395569126775,49.07822608947754,0.0,0.0,0.0,VF2Layout,49.07822608947754,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,11,22,2,2,40,0.9523809523809523,20,1,3,1,147.49645090000195,21,20,True,True,1,67.3720000013418,50.374507904052734,0.0,50.374507904052734,0.7477068797579033,50.374507904052734,0.0,0.0,0.0,VF2Layout,50.374507904052734,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,11,22,2,2,40,0.9523809523809523,20,2,3,0,147.78170750000208,21,20,True,True,1,98.41210000013234,83.65869522094727,0.0,83.65869522094727,0.8500854592152263,83.65869522094727,0.0,0.0,0.0,VF2Layout,83.65869522094727,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,11,22,2,2,40,0.9523809523809523,20,2,3,1,147.88497149999966,21,20,True,True,1,54.92210000011255,34.18922424316406,0.0,49.033164978027344,0.6225039509249282,33.156633377075195,0.0,1.0325908660888672,0.0,VF2Layout,33.156633377075195,26,solution found,no better solution found,True,True,66,27,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,0,3,0,148.15462710000065,21,20,True,True,1,65.50140000035753,32.903194427490234,0.0,61.849355697631836,0.5023281094344645,32.903194427490234,0.0,0.0,0.0,VF2Layout,32.903194427490234,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,0,3,1,148.22338130000207,21,20,True,True,1,38.23980000015581,33.167123794555664,0.0,33.167123794555664,0.8673456397371462,32.158613204956055,0.0,0.0,0.0,VF2Layout,32.158613204956055,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,1,3,0,148.47302750000017,21,20,True,True,1,37.820399997144705,32.81378746032715,0.0,33.42700004577637,0.8676213753107969,32.81378746032715,0.0,0.0,0.0,VF2Layout,32.81378746032715,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,1,3,1,148.51499550000153,21,20,True,True,1,46.53920000055223,32.21702575683594,0.0,34.49296951293945,0.6922556845939263,32.21702575683594,0.0,0.0,0.0,VF2Layout,32.21702575683594,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,2,3,0,148.95647420000023,21,20,True,True,1,45.56429999865941,17.142772674560547,0.0,33.495426177978516,0.37623254774165127,17.142772674560547,0.0,0.0,0.0,VF2Layout,17.142772674560547,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,2,3,1,149.00928679999924,21,20,True,True,1,73.72269999905257,49.73268508911133,0.0,50.46248435974121,0.6745912058260273,49.73268508911133,0.0,0.0,0.0,VF2Layout,49.73268508911133,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
