spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
8,34,0.8095238095238095,17,2,3,1,184.79904079999687,21,17,True,True,4,63.15799999720184,40.8017635345459,0.0,42.812347412109375,0.6460268459475218,38.79404067993164,0.0,2.007722854614258,0.0,VF2Layout,38.79404067993164,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
8,34,0.8095238095238095,17,2,3,2,184.86466149999978,21,17,True,True,4,58.03659999946831,34.23786163330078,0.0,44.79265213012695,0.589935689437604,34.23786163330078,0.0,0.0,0.0,VF2Layout,34.23786163330078,26,solution found,51,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,0,1,0,185.16653409999708,21,16,True,True,5,61.4333000012266,0.0,0.0,33.30588340759277,0.0,0.0,0.0,0.0,0.0,BasisTranslator,16.553878784179688,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,0,1,1,185.31822629999806,21,16,True,True,5,62.73239999791258,0.0,0.0,33.34450721740723,0.0,0.0,0.0,0.0,0.0,BasisTranslator,32.43684768676758,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,0,1,2,185.45538250000027,21,16,True,True,5,54.979399999865564,0.0,0.0,35.62474250793457,0.0,0.0,0.0,0.0,0.0,BasisTranslator,31.569480895996094,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,0,3,0,185.6869001999985,21,16,True,True,5,81.87030000044615,66.55645370483398,0.0,66.88189506530762,0.812949918401072,65.54722785949707,0.0,0.0,0.0,VF2Layout,65.54722785949707,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,0,3,1,185.77364390000002,21,16,True,True,5,73.70209999862709,34.41286087036133,0.0,63.803672790527344,0.4669183221509613,33.761024475097656,0.0,0.6518363952636719,0.0,VF2Layout,33.761024475097656,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,0,3,2,185.85226129999864,21,16,True,True,5,223.2323999996879,69.14424896240234,0.0,85.91604232788086,0.30974109924230986,69.14424896240234,0.0,0.0,0.0,VF2Layout,69.14424896240234,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,1,1,0,186.30453359999956,21,16,True,True,5,60.001500001817476,0.0,0.0,32.61399269104004,0.0,0.0,0.0,0.0,0.0,BasisTranslator,30.605077743530273,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,1,1,1,186.4680933999989,21,16,True,True,5,55.62650000138092,0.0,0.0,30.467510223388672,0.0,0.0,0.0,0.0,0.0,Optimize1qGatesDecomposition,16.02792739868164,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,1,1,2,186.61187459999928,21,16,True,True,5,45.56369999772869,0.0,0.0,35.7365608215332,0.0,0.0,0.0,0.0,0.0,BasisTranslator,17.318248748779297,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,1,3,0,186.80862139999954,21,16,True,True,5,83.37680000113323,63.675642013549805,0.0,63.675642013549805,0.763709353353503,63.675642013549805,0.0,0.0,0.0,VF2Layout,63.675642013549805,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,1,3,1,186.89655389999825,21,16,True,True,5,68.4047999966424,38.07544708251953,0.0,66.07866287231445,0.5566195220860004,38.07544708251953,0.0,0.0,0.0,VF2Layout,38.07544708251953,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,1,3,2,186.96691920000012,21,16,True,True,5,80.3885999994236,49.69382286071777,0.0,65.69600105285645,0.6181700248676315,48.37775230407715,0.0,1.316070556640625,0.0,VF2Layout,48.37775230407715,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,2,1,0,187.29466390000016,21,16,True,True,5,53.217200002109166,0.0,0.0,35.64453125,0.0,0.0,0.0,0.0,0.0,BasisTranslator,33.13612937927246,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,2,1,1,187.4330861999988,21,16,True,True,5,60.20809999972698,0.0,0.0,33.43653678894043,0.0,0.0,0.0,0.0,0.0,BasisTranslator,19.556283950805664,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,2,1,2,187.58029149999857,21,16,True,True,5,56.95659999764757,0.0,0.0,50.282955169677734,0.0,0.0,0.0,0.0,0.0,BasisTranslator,18.455028533935547,19,solution found,960,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,2,3,0,187.80235639999955,21,16,True,True,5,86.92670000164071,67.02136993408203,0.0,67.02136993408203,0.7710101721659401,67.02136993408203,0.0,0.0,0.0,VF2Layout,67.02136993408203,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,2,3,1,187.89413969999805,21,16,True,True,5,91.49969999998575,66.72072410583496,0.0,83.16421508789062,0.7291906323828969,66.72072410583496,0.0,0.0,0.0,VF2Layout,66.72072410583496,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
10,32,0.7619047619047619,16,2,3,2,187.9904174000003,21,16,True,True,5,76.69459999669925,61.81836128234863,0.0,66.35642051696777,0.8060327752541788,61.81836128234863,0.0,0.0,0.0,VF2Layout,61.81836128234863,26,solution found,48,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,0,1,0,188.2987983999992,21,15,True,True,6,51.35900000095717,15.716314315795898,0.0,47.94502258300781,0.3060089627037714,14.617443084716797,0.0,0.0,0.0,BasisTranslator,16.49308204650879,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,0,1,1,188.42027229999803,21,15,True,True,6,47.32080000030692,5.142688751220703,0.0,35.153865814208984,0.10867713037791728,5.142688751220703,0.0,0.0,0.0,GatesInBasis,15.588760375976562,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,0,1,2,188.53414759999941,21,15,True,True,6,45.28920000302605,0.49686431884765625,0.0,29.85382080078125,0.010970922842851224,0.0,0.0,0.0,0.0,BasisTranslator,18.065690994262695,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,0,3,0,188.73818649999885,21,15,True,True,6,71.63159999981872,50.14634132385254,0.0,58.135032653808594,0.7000589310301522,49.063682556152344,0.0,0.0,0.0,VF2Layout,49.063682556152344,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,0,3,1,188.8128046999991,21,15,True,True,6,65.84669999938342,43.20931434631348,0.0,49.855709075927734,0.6562107796855132,43.20931434631348,0.0,0.0,0.0,VF2Layout,43.20931434631348,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,0,3,2,188.88192589999744,21,15,True,True,6,99.66569999960484,65.21749496459961,0.0,80.90949058532715,0.6543624834306907,65.21749496459961,0.0,0.0,0.0,VF2Layout,65.21749496459961,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,1,1,0,189.20168120000017,21,15,True,True,6,49.98550000163959,0.0,0.0,33.94126892089844,0.0,0.0,0.0,0.0,0.0,BasisTranslator,15.314817428588867,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,1,1,1,189.3301711999993,21,15,True,True,6,63.36050000027171,10.582685470581055,0.0,52.77228355407715,0.16702338950190848,10.582685470581055,0.0,0.0,0.0,BasisTranslator,17.348289489746094,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,1,1,2,189.4709832999979,21,15,True,True,6,39.73789999872679,0.0,0.0,26.072025299072266,0.0,0.0,0.0,0.0,0.0,BasisTranslator,14.121055603027344,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,1,3,0,189.61652409999806,21,15,True,True,6,93.50629999971716,65.18435478210449,0.0,74.69034194946289,0.6971119035006376,64.17298316955566,0.0,1.0113716125488281,0.0,VF2Layout,64.17298316955566,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,1,3,1,189.71410560000004,21,15,True,True,6,86.70219999839901,64.46099281311035,0.0,69.33760643005371,0.7434758612157552,62.40367889404297,0.0,1.0075569152832031,0.0,VF2Layout,62.40367889404297,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,1,3,2,189.80269559999942,21,15,True,True,6,62.931899999966845,45.35031318664551,0.0,49.96895790100098,0.7206252025867549,44.342994689941406,0.0,1.0073184967041016,0.0,VF2Layout,44.342994689941406,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,2,1,0,190.07469130000027,21,15,True,True,6,58.170399999653455,0.0,0.0,47.742366790771484,0.0,0.0,0.0,0.0,0.0,BasisTranslator,18.662452697753906,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,2,1,1,190.20868829999745,21,15,True,True,6,48.6525000014808,0.0,0.0,31.160354614257812,0.0,0.0,0.0,0.0,0.0,BasisTranslator,18.822431564331055,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,2,1,2,190.3392184000004,21,15,True,True,6,55.450900003052084,0.0,0.0,42.29283332824707,0.0,0.0,0.0,0.0,0.0,BasisTranslator,33.25366973876953,19,solution found,900,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,2,3,0,190.54350559999875,21,15,True,True,6,51.19370000102208,33.59675407409668,0.0,40.59004783630371,0.6562673546437535,33.59675407409668,0.0,0.0,0.0,VF2Layout,33.59675407409668,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,2,3,1,190.59741329999815,21,15,True,True,6,65.9522999994806,46.415090560913086,0.0,51.07593536376953,0.7037675799218317,44.41499710083008,0.0,0.99945068359375,0.0,VF2Layout,44.41499710083008,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
12,30,0.7142857142857143,15,2,3,2,190.66692820000026,21,15,True,True,6,73.72799999939161,49.1185188293457,0.0,55.39202690124512,0.666212549231649,49.1185188293457,0.0,0.0,0.0,VF2Layout,49.1185188293457,26,solution found,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,0,1,0,190.94645449999734,21,13,True,True,8,51.945399998658104,1.9984245300292969,0.0,36.775827407836914,0.03847163618108479,1.9984245300292969,0.0,0.0,0.0,BasisTranslator,17.73381233215332,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,0,1,1,191.0630377999987,21,13,True,True,8,49.017500001355074,1.2516975402832031,0.0,30.011415481567383,0.025535727857369312,1.2516975402832031,0.0,0.0,0.0,BasisTranslator,16.076326370239258,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,0,1,2,191.18154519999734,21,13,True,True,8,45.99360000065644,2.0024776458740234,0.0,32.65118598937988,0.04353818022171439,2.0024776458740234,0.0,0.0,0.0,BasisTranslator,15.988826751708984,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,0,3,0,191.37386229999902,21,13,True,True,8,85.83679999719607,66.86043739318848,0.0,66.86043739318848,0.7789250926802086,66.86043739318848,0.0,0.0,0.0,VF2Layout,66.86043739318848,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,0,3,1,191.46353289999752,21,13,True,True,8,82.69030000155908,65.38891792297363,0.0,67.02733039855957,0.7907689042335166,58.79974365234375,0.0,6.589174270629883,0.0,VF2Layout,58.79974365234375,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,0,3,2,191.5479121999997,21,13,True,True,8,81.50269999896409,66.80917739868164,0.0,66.80917739868164,0.8197173516893402,66.80917739868164,0.0,0.0,0.0,VF2Layout,66.80917739868164,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,1,1,0,191.8268274999973,21,13,True,True,8,42.74160000204574,1.010894775390625,0.0,26.734352111816406,0.023651308686203618,1.010894775390625,0.0,0.0,0.0,BasisTranslator,18.12124252319336,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,1,1,1,191.93346219999876,21,13,True,True,8,46.35229999985313,0.7653236389160156,0.0,17.427682876586914,0.016511017552924896,0.7653236389160156,0.0,0.0,0.0,BasisTranslator,15.727043151855469,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,1,1,2,192.06055269999706,21,13,True,True,8,45.69629999969038,1.9989013671875,0.0,32.48023986816406,0.043743177613965324,0.9982585906982422,0.0,0.0,0.0,BasisTranslator,17.795801162719727,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,1,3,0,192.25722779999705,21,13,True,True,8,84.57230000203708,73.45747947692871,0.0,76.45726203918457,0.8685761115064785,72.45731353759766,0.0,0.0,0.0,VF2Layout,72.45731353759766,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,1,3,1,192.34399999999732,21,13,True,True,8,85.60539999962202,65.74153900146484,0.0,71.08545303344727,0.7679601871115037,64.74757194519043,0.0,0.0,0.0,VF2Layout,64.74757194519043,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,1,3,2,192.43117919999713,21,13,True,True,8,100.808600000164,78.6581039428711,0.0,81.6648006439209,0.7802717619602209,76.63893699645996,0.0,1.0075569152832031,0.0,VF2Layout,76.63893699645996,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,2,1,0,192.726141799998,21,13,True,True,8,47.926100000040606,2.0165443420410156,0.0,28.584003448486328,0.0420761201524703,2.0165443420410156,0.0,0.0,0.0,Optimize1qGatesDecomposition,16.36028289794922,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,2,1,1,192.8424567999973,21,13,True,True,8,46.69590000048629,0.0,0.0,38.678646087646484,0.0,0.0,0.0,0.0,0.0,Optimize1qGatesDecomposition,17.30942726135254,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,2,1,2,192.95507199999702,21,13,True,True,8,35.712400000193156,0.0,0.0,16.53885841369629,0.0,0.0,0.0,0.0,0.0,BasisTranslator,16.53885841369629,19,solution found,780,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,2,3,0,193.1169755999981,21,13,True,True,8,90.58160000131465,71.30098342895508,0.0,73.31728935241699,0.7871464340210401,71.30098342895508,0.0,0.0,0.0,VF2Layout,71.30098342895508,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,2,3,1,193.21109339999748,21,13,True,True,8,88.21229999739444,51.63931846618652,0.0,82.8704833984375,0.5853981640622885,51.63931846618652,0.0,0.0,0.0,VF2Layout,51.63931846618652,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
16,26,0.6190476190476191,13,2,3,2,193.30113100000017,21,13,True,True,8,88.25470000010682,66.56455993652344,0.0,66.56455993652344,0.7542324650861979,66.56455993652344,0.0,0.0,0.0,VF2Layout,66.56455993652344,26,solution found,39,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,0,1,0,193.55972159999874,21,11,True,True,10,41.92459999831044,3.000974655151367,0.0,27.814388275146484,0.07158028115407913,1.9979476928710938,0.0,0.0,0.0,BasisTranslator,15.061616897583008,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,0,1,1,193.66230059999725,21,11,True,True,10,39.96729999926174,1.0004043579101562,0.0,22.288799285888672,0.025030571440368382,1.0004043579101562,0.0,0.0,0.0,BasisTranslator,13.316154479980469,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,0,1,2,193.76077470000018,21,11,True,True,10,38.07589999996708,4.032611846923828,0.0,28.739452362060547,0.10590982345597386,2.01416015625,0.0,0.0,0.0,InverseCancellation,15.119314193725586,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,0,3,0,193.9535365999982,21,11,True,True,10,103.51779999837163,77.29125022888184,0.0,79.30493354797363,0.7466469556935875,77.29125022888184,0.0,0.0,0.0,VF2Layout,77.29125022888184,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,0,3,1,194.06062810000003,21,11,True,True,10,103.10210000170628,77.53920555114746,0.0,95.80516815185547,0.7520623299609245,77.53920555114746,0.0,0.0,0.0,VF2Layout,77.53920555114746,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,0,3,2,194.16558639999857,21,11,True,True,10,92.60849999918719,66.31708145141602,0.0,67.18134880065918,0.7161014534518761,66.31708145141602,0.0,0.0,0.0,VF2Layout,66.31708145141602,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,1,1,0,194.4326437999989,21,11,True,True,10,42.56789999999455,1.6438961029052734,0.0,20.291566848754883,0.038618210033980624,0.9348392486572266,0.0,0.0,0.0,BasisTranslator,16.887187957763672,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,1,1,1,194.530487,21,11,True,True,10,36.78069999659783,15.151739120483398,0.0,31.520843505859375,0.4119480902181012,15.151739120483398,0.0,0.0,0.0,VF2Layout,15.151739120483398,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,1,1,2,194.62943509999968,21,11,True,True,10,43.77589999785414,14.283418655395508,0.0,35.02345085144043,0.32628498000259665,14.283418655395508,0.0,0.0,0.0,BasisTranslator,16.73150062561035,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,1,3,0,194.82589279999956,21,11,True,True,10,101.7561000007845,75.00624656677246,0.0,93.4150218963623,0.737117937560443,75.00624656677246,0.0,0.0,0.0,VF2Layout,75.00624656677246,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,1,3,1,194.9302499999976,21,11,True,True,10,99.4487999996636,80.6279182434082,0.0,85.48235893249512,0.8107480255536611,66.04909896850586,0.0,14.578819274902344,0.0,VF2Layout,66.04909896850586,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,1,3,2,195.03232139999818,21,11,True,True,10,102.52590000163764,83.01734924316406,0.0,84.02824401855469,0.8097207558464548,82.16214179992676,0.0,0.0,0.0,VF2Layout,82.16214179992676,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,2,1,0,195.32983559999775,21,11,True,True,10,48.71689999708906,1.1248588562011719,0.0,17.36736297607422,0.023089705138635355,0.0,0.0,0.0,0.0,BasisTranslator,16.242504119873047,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,2,1,1,195.44466329999705,21,11,True,True,10,39.79749999780324,0.0,0.0,33.61988067626953,0.0,0.0,0.0,0.0,0.0,BasisTranslator,25.48360824584961,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,2,1,2,195.54749639999864,21,11,True,True,10,43.74570000072708,16.42155647277832,0.0,33.528804779052734,0.3753867573842774,16.42155647277832,0.0,0.0,0.0,VF2Layout,16.42155647277832,19,solution found,660,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,2,3,0,195.75844359999974,21,11,True,True,10,96.22119999767165,82.80110359191895,0.0,82.80110359191895,0.8605286942370555,82.80110359191895,0.0,0.0,0.0,VF2Layout,82.80110359191895,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
